run_id,iteration,merge_num,M,depth,copies_used,N_so_far,noise,mode,p,p_channel,P_success,grover_iters,twirling_applied,purification_level,fidelity,eps_L,purity,bloch_r,fidelity_before_noise,fidelity_after_noise,eps_L_before_noise,eps_L_after_noise,purity_before_noise,purity_after_noise
M1_N8_depolarizing_iid_p_p0.60000,1,0,1,4,16,16,depolarizing,iid_p,0.6,0.6,1,0,TRUE,4,0.9984798755,0.001520124544,0.9969643725,0.9969597509,1,0.6,0.001520124544,0.4,0.9969643725,0.52
M1_N8_depolarizing_iid_p_p0.60000,2,1,1,8,32,32,depolarizing,iid_p,0.6,0.6,1,0,TRUE,4,0.998448803,0.001551197031,0.9969024184,0.9968976059,0.9984798755,0.5996959751,0.001551197031,0.4003040249,0.9969024184,0.5198785749
M1_N8_depolarizing_iid_p_p0.60000,3,2,1,12,48,48,depolarizing,iid_p,0.6,0.6,1,0,TRUE,4,0.9984481613,0.001551838663,0.9969011391,0.9968963227,0.998448803,0.5996897606,0.001551838663,0.4003102394,0.9969011391,0.5198760967
M1_N8_depolarizing_iid_p_p0.60000,1,0,1,5,32,32,depolarizing,iid_p,0.6,0.6,1,0,TRUE,5,0.9999976822,2.32E-06,0.9999953644,0.9999953644,1,0.6,2.32E-06,0.4,0.9999953644,0.52
M1_N8_depolarizing_iid_p_p0.60000,2,1,1,10,64,64,depolarizing,iid_p,0.6,0.6,1,0,TRUE,5,0.999997682,2.32E-06,0.9999953641,0.9999953641,0.9999976822,0.5999995364,2.32E-06,0.4000004636,0.9999953641,0.5199998146
M1_N8_depolarizing_iid_p_p0.60000,3,2,1,15,96,96,depolarizing,iid_p,0.6,0.6,1,0,TRUE,5,0.999997682,2.32E-06,0.9999953641,0.9999953641,0.999997682,0.5999995364,2.32E-06,0.4000004636,0.9999953641,0.5199998146
M1_N8_depolarizing_iid_p_p0.60000,1,0,1,6,64,64,depolarizing,iid_p,0.6,0.6,1,0,TRUE,6,1,5.37E-12,1,1,1,0.6,5.37E-12,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,2,1,1,12,128,128,depolarizing,iid_p,0.6,0.6,1,0,TRUE,6,1,5.37E-12,1,1,1,0.6,5.37E-12,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,3,2,1,18,192,192,depolarizing,iid_p,0.6,0.6,1,0,TRUE,6,1,5.37E-12,1,1,1,0.6,5.37E-12,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,1,0,1,7,128,128,depolarizing,iid_p,0.6,0.6,1,0,TRUE,7,1,1.11E-16,1,1,1,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,2,1,1,14,256,256,depolarizing,iid_p,0.6,0.6,1,0,TRUE,7,1,1.11E-16,1,1,1,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,3,2,1,21,384,384,depolarizing,iid_p,0.6,0.6,1,0,TRUE,7,1,1.11E-16,1,1,1,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,1,0,1,8,256,256,depolarizing,iid_p,0.6,0.6,1,0,TRUE,8,1,1.11E-16,1,1,1,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,2,1,1,16,512,512,depolarizing,iid_p,0.6,0.6,1,0,TRUE,8,1,1.11E-16,1,1,1,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,3,2,1,24,768,768,depolarizing,iid_p,0.6,0.6,1,0,TRUE,8,1,1.11E-16,1,1,1,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,1,0,1,9,512,512,depolarizing,iid_p,0.6,0.6,1,0,TRUE,9,1,1.11E-16,1,1,1,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,2,1,1,18,1024,1024,depolarizing,iid_p,0.6,0.6,1,0,TRUE,9,1,1.11E-16,1,1,1,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,3,2,1,27,1536,1536,depolarizing,iid_p,0.6,0.6,1,0,TRUE,9,1,1.11E-16,1,1,1,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,1,0,1,10,1024,1024,depolarizing,iid_p,0.6,0.6,1,0,TRUE,10,1,1.11E-16,1,1,1,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,2,1,1,20,2048,2048,depolarizing,iid_p,0.6,0.6,1,0,TRUE,10,1,1.11E-16,1,1,1,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.60000,3,2,1,30,3072,3072,depolarizing,iid_p,0.6,0.6,1,0,TRUE,10,1,1.11E-16,1,1,1,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.70000,1,0,1,0,1,1,depolarizing,iid_p,0.7,0.7,1,0,TRUE,0,0.5333333333,0.4666666667,0.5022222222,0.06666666667,1,0.5333333333,0.4666666667,0.4666666667,0.5022222222,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,2,1,1,0,2,2,depolarizing,iid_p,0.7,0.7,1,0,TRUE,0,0.5022222222,0.4977777778,0.5000098765,0.004444444444,0.5333333333,0.5022222222,0.4977777778,0.4977777778,0.5000098765,0.5000098765
M1_N8_depolarizing_iid_p_p0.70000,3,2,1,0,3,3,depolarizing,iid_p,0.7,0.7,1,0,TRUE,0,0.5001481481,0.4998518519,0.5000000439,0.0002962962963,0.5022222222,0.5001481481,0.4998518519,0.4998518519,0.5000000439,0.5000000439
M1_N8_depolarizing_iid_p_p0.70000,1,0,1,1,2,2,depolarizing,iid_p,0.7,0.7,1,0,TRUE,1,0.5663716814,0.4336283186,0.5088104002,0.1327433628,1,0.5333333333,0.4336283186,0.4666666667,0.5088104002,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,2,1,1,2,4,4,depolarizing,iid_p,0.7,0.7,1,0,TRUE,1,0.5088488645,0.4911511355,0.5001566048,0.01769772905,0.5663716814,0.5044247788,0.4911511355,0.4955752212,0.5001566048,0.5000391573
M1_N8_depolarizing_iid_p_p0.70000,3,2,1,3,6,6,depolarizing,iid_p,0.7,0.7,1,0,TRUE,1,0.501179847,0.498820153,0.5000027841,0.002359693922,0.5088488645,0.5005899243,0.498820153,0.4994100757,0.5000027841,0.500000696
M1_N8_depolarizing_iid_p_p0.70000,1,0,1,2,4,4,depolarizing,iid_p,0.7,0.7,1,0,TRUE,2,0.6304448207,0.3695551793,0.5340317025,0.2608896414,1,0.5333333333,0.3695551793,0.4666666667,0.5340317025,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,2,1,1,4,8,8,depolarizing,iid_p,0.7,0.7,1,0,TRUE,2,0.5347327642,0.4652672358,0.5024127298,0.06946552844,0.6304448207,0.5086963214,0.4652672358,0.4913036786,0.5024127298,0.500151252
M1_N8_depolarizing_iid_p_p0.70000,3,2,1,6,12,12,depolarizing,iid_p,0.7,0.7,1,0,TRUE,2,0.5092610774,0.4907389226,0.5001715351,0.01852215478,0.5347327642,0.5023155176,0.4907389226,0.4976844824,0.5001715351,0.5000107232
M1_N8_depolarizing_iid_p_p0.70000,1,0,1,3,8,8,depolarizing,iid_p,0.7,0.7,1,0,TRUE,3,0.744264189,0.255735811,0.619329988,0.4885283779,1,0.5333333333,0.255735811,0.4666666667,0.619329988,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,2,1,1,6,16,16,depolarizing,iid_p,0.7,0.7,1,0,TRUE,3,0.6274473278,0.3725526722,0.5324856427,0.2548946557,0.744264189,0.5162842793,0.3725526722,0.4837157207,0.5324856427,0.5005303555
M1_N8_depolarizing_iid_p_p0.70000,3,2,1,9,24,24,depolarizing,iid_p,0.7,0.7,1,0,TRUE,3,0.5675626814,0.4324373186,0.5091294318,0.1351253629,0.6274473278,0.5084964885,0.4324373186,0.4915035115,0.5091294318,0.5001443806
M1_N8_depolarizing_iid_p_p0.70000,1,0,1,4,16,16,depolarizing,iid_p,0.7,0.7,1,0,TRUE,4,0.8944007132,0.1055992868,0.8111038451,0.7888014263,1,0.5333333333,0.1055992868,0.4666666667,0.8111038451,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,2,1,1,8,32,32,depolarizing,iid_p,0.7,0.7,1,0,TRUE,4,0.8434770594,0.1565229406,0.7359529806,0.6869541188,0.8944007132,0.5262933809,0.1565229406,0.4737066191,0.7359529806,0.5013826838
M1_N8_depolarizing_iid_p_p0.70000,3,2,1,12,48,48,depolarizing,iid_p,0.7,0.7,1,0,TRUE,4,0.8125290813,0.1874709187,0.6953488534,0.6250581627,0.8434770594,0.5228984706,0.1874709187,0.4771015294,0.6953488534,0.5010486799
M1_N8_depolarizing_iid_p_p0.70000,1,0,1,5,32,32,depolarizing,iid_p,0.7,0.7,1,0,TRUE,5,0.9862518105,0.01374818952,0.9728816464,0.972503621,1,0.5333333333,0.01374818952,0.4666666667,0.9728816464,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,2,1,1,10,64,64,depolarizing,iid_p,0.7,0.7,1,0,TRUE,5,0.9845591483,0.01544085171,0.9695951364,0.9691182966,0.9862518105,0.5324167874,0.01544085171,0.4675832126,0.9695951364,0.5021016962
M1_N8_depolarizing_iid_p_p0.70000,3,2,1,15,96,96,depolarizing,iid_p,0.7,0.7,1,0,TRUE,5,0.9843370831,0.01566291695,0.96916482,0.9686741661,0.9845591483,0.5323039432,0.01566291695,0.4676960568,0.96916482,0.5020870895
M1_N8_depolarizing_iid_p_p0.70000,1,0,1,6,64,64,depolarizing,iid_p,0.7,0.7,1,0,TRUE,6,0.9998057187,0.0001942813041,0.9996115129,0.9996114374,1,0.5333333333,0.0001942813041,0.4666666667,0.9996115129,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,2,1,1,12,128,128,depolarizing,iid_p,0.7,0.7,1,0,TRUE,6,0.9998050707,0.0001949293163,0.9996102174,0.9996101414,0.9998057187,0.5333203812,0.0001949293163,0.4666796188,0.9996102174,0.5022204956
M1_N8_depolarizing_iid_p_p0.70000,3,2,1,18,192,192,depolarizing,iid_p,0.7,0.7,1,0,TRUE,6,0.9998050685,0.0001949314813,0.999610213,0.999610137,0.9998050707,0.533320338,0.0001949314813,0.466679662,0.999610213,0.5022204899
M1_N8_depolarizing_iid_p_p0.70000,1,0,1,7,128,128,depolarizing,iid_p,0.7,0.7,1,0,TRUE,7,0.9999999622,3.78E-08,0.9999999245,0.9999999245,1,0.5333333333,3.78E-08,0.4666666667,0.9999999245,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,2,1,1,14,256,256,depolarizing,iid_p,0.7,0.7,1,0,TRUE,7,0.9999999622,3.78E-08,0.9999999245,0.9999999245,0.9999999622,0.5333333308,3.78E-08,0.4666666692,0.9999999245,0.5022222219
M1_N8_depolarizing_iid_p_p0.70000,3,2,1,21,384,384,depolarizing,iid_p,0.7,0.7,1,0,TRUE,7,0.9999999622,3.78E-08,0.9999999245,0.9999999245,0.9999999622,0.5333333308,3.78E-08,0.4666666692,0.9999999245,0.5022222219
M1_N8_depolarizing_iid_p_p0.70000,1,0,1,8,256,256,depolarizing,iid_p,0.7,0.7,1,0,TRUE,8,1,1.28E-15,1,1,1,0.5333333333,1.28E-15,0.4666666667,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,2,1,1,16,512,512,depolarizing,iid_p,0.7,0.7,1,0,TRUE,8,1,1.28E-15,1,1,1,0.5333333333,1.28E-15,0.4666666667,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,3,2,1,24,768,768,depolarizing,iid_p,0.7,0.7,1,0,TRUE,8,1,1.28E-15,1,1,1,0.5333333333,1.28E-15,0.4666666667,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,1,0,1,9,512,512,depolarizing,iid_p,0.7,0.7,1,0,TRUE,9,1,1.11E-16,1,1,1,0.5333333333,1.11E-16,0.4666666667,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,2,1,1,18,1024,1024,depolarizing,iid_p,0.7,0.7,1,0,TRUE,9,1,1.11E-16,1,1,1,0.5333333333,1.11E-16,0.4666666667,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,3,2,1,27,1536,1536,depolarizing,iid_p,0.7,0.7,1,0,TRUE,9,1,1.11E-16,1,1,1,0.5333333333,1.11E-16,0.4666666667,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,1,0,1,10,1024,1024,depolarizing,iid_p,0.7,0.7,1,0,TRUE,10,1,1.11E-16,1,1,1,0.5333333333,1.11E-16,0.4666666667,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,2,1,1,20,2048,2048,depolarizing,iid_p,0.7,0.7,1,0,TRUE,10,1,1.11E-16,1,1,1,0.5333333333,1.11E-16,0.4666666667,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.70000,3,2,1,30,3072,3072,depolarizing,iid_p,0.7,0.7,1,0,TRUE,10,1,1.11E-16,1,1,1,0.5333333333,1.11E-16,0.4666666667,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,1,0,1,0,1,1,depolarizing,iid_p,0.8,0.8,1,0,TRUE,0,0.4666666667,0.5333333333,0.5022222222,0.06666666667,1,0.4666666667,0.5333333333,0.5333333333,0.5022222222,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,2,1,1,0,2,2,depolarizing,iid_p,0.8,0.8,1,0,TRUE,0,0.5022222222,0.4977777778,0.5000098765,0.004444444444,0.4666666667,0.5022222222,0.4977777778,0.4977777778,0.5000098765,0.5000098765
M1_N8_depolarizing_iid_p_p0.80000,3,2,1,0,3,3,depolarizing,iid_p,0.8,0.8,1,0,TRUE,0,0.4998518519,0.5001481481,0.5000000439,0.0002962962963,0.5022222222,0.4998518519,0.5001481481,0.5001481481,0.5000000439,0.5000000439
M1_N8_depolarizing_iid_p_p0.80000,1,0,1,1,2,2,depolarizing,iid_p,0.8,0.8,1,0,TRUE,1,0.4336283186,0.5663716814,0.5088104002,0.1327433628,1,0.4666666667,0.5663716814,0.5333333333,0.5088104002,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,2,1,1,2,4,4,depolarizing,iid_p,0.8,0.8,1,0,TRUE,1,0.5088488645,0.4911511355,0.5001566048,0.01769772905,0.4336283186,0.5044247788,0.4911511355,0.4955752212,0.5001566048,0.5000391573
M1_N8_depolarizing_iid_p_p0.80000,3,2,1,3,6,6,depolarizing,iid_p,0.8,0.8,1,0,TRUE,1,0.498820153,0.501179847,0.5000027841,0.002359693922,0.5088488645,0.4994100757,0.501179847,0.5005899243,0.5000027841,0.500000696
M1_N8_depolarizing_iid_p_p0.80000,1,0,1,2,4,4,depolarizing,iid_p,0.8,0.8,1,0,TRUE,2,0.3695551793,0.6304448207,0.5340317025,0.2608896414,1,0.4666666667,0.6304448207,0.5333333333,0.5340317025,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,2,1,1,4,8,8,depolarizing,iid_p,0.8,0.8,1,0,TRUE,2,0.5347327642,0.4652672358,0.5024127298,0.06946552844,0.3695551793,0.5086963214,0.4652672358,0.4913036786,0.5024127298,0.500151252
M1_N8_depolarizing_iid_p_p0.80000,3,2,1,6,12,12,depolarizing,iid_p,0.8,0.8,1,0,TRUE,2,0.4907389226,0.5092610774,0.5001715351,0.01852215478,0.5347327642,0.4976844824,0.5092610774,0.5023155176,0.5001715351,0.5000107232
M1_N8_depolarizing_iid_p_p0.80000,1,0,1,3,8,8,depolarizing,iid_p,0.8,0.8,1,0,TRUE,3,0.255735811,0.744264189,0.619329988,0.4885283779,1,0.4666666667,0.744264189,0.5333333333,0.619329988,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,2,1,1,6,16,16,depolarizing,iid_p,0.8,0.8,1,0,TRUE,3,0.6274473278,0.3725526722,0.5324856427,0.2548946557,0.255735811,0.5162842793,0.3725526722,0.4837157207,0.5324856427,0.5005303555
M1_N8_depolarizing_iid_p_p0.80000,3,2,1,9,24,24,depolarizing,iid_p,0.8,0.8,1,0,TRUE,3,0.4324373186,0.5675626814,0.5091294318,0.1351253629,0.6274473278,0.4915035115,0.5675626814,0.5084964885,0.5091294318,0.5001443806
M1_N8_depolarizing_iid_p_p0.80000,1,0,1,4,16,16,depolarizing,iid_p,0.8,0.8,1,0,TRUE,4,0.1055992868,0.8944007132,0.8111038451,0.7888014263,1,0.4666666667,0.8944007132,0.5333333333,0.8111038451,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,2,1,1,8,32,32,depolarizing,iid_p,0.8,0.8,1,0,TRUE,4,0.8434770594,0.1565229406,0.7359529806,0.6869541188,0.1055992868,0.5262933809,0.1565229406,0.4737066191,0.7359529806,0.5013826838
M1_N8_depolarizing_iid_p_p0.80000,3,2,1,12,48,48,depolarizing,iid_p,0.8,0.8,1,0,TRUE,4,0.1874709187,0.8125290813,0.6953488534,0.6250581627,0.8434770594,0.4771015294,0.8125290813,0.5228984706,0.6953488534,0.5010486799
M1_N8_depolarizing_iid_p_p0.80000,1,0,1,5,32,32,depolarizing,iid_p,0.8,0.8,1,0,TRUE,5,0.01374818952,0.9862518105,0.9728816464,0.972503621,1,0.4666666667,0.9862518105,0.5333333333,0.9728816464,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,2,1,1,10,64,64,depolarizing,iid_p,0.8,0.8,1,0,TRUE,5,0.9845591483,0.01544085171,0.9695951364,0.9691182966,0.01374818952,0.5324167874,0.01544085171,0.4675832126,0.9695951364,0.5021016962
M1_N8_depolarizing_iid_p_p0.80000,3,2,1,15,96,96,depolarizing,iid_p,0.8,0.8,1,0,TRUE,5,0.01566291695,0.9843370831,0.96916482,0.9686741661,0.9845591483,0.4676960568,0.9843370831,0.5323039432,0.96916482,0.5020870895
M1_N8_depolarizing_iid_p_p0.80000,1,0,1,6,64,64,depolarizing,iid_p,0.8,0.8,1,0,TRUE,6,0.0001942813041,0.9998057187,0.9996115129,0.9996114374,1,0.4666666667,0.9998057187,0.5333333333,0.9996115129,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,2,1,1,12,128,128,depolarizing,iid_p,0.8,0.8,1,0,TRUE,6,0.9998050707,0.0001949293163,0.9996102174,0.9996101414,0.0001942813041,0.5333203812,0.0001949293163,0.4666796188,0.9996102174,0.5022204956
M1_N8_depolarizing_iid_p_p0.80000,3,2,1,18,192,192,depolarizing,iid_p,0.8,0.8,1,0,TRUE,6,0.0001949314813,0.9998050685,0.999610213,0.999610137,0.9998050707,0.466679662,0.9998050685,0.533320338,0.999610213,0.5022204899
M1_N8_depolarizing_iid_p_p0.80000,1,0,1,7,128,128,depolarizing,iid_p,0.8,0.8,1,0,TRUE,7,3.78E-08,0.9999999622,0.9999999245,0.9999999245,1,0.4666666667,0.9999999622,0.5333333333,0.9999999245,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,2,1,1,14,256,256,depolarizing,iid_p,0.8,0.8,1,0,TRUE,7,0.9999999622,3.78E-08,0.9999999245,0.9999999245,3.78E-08,0.5333333308,3.78E-08,0.4666666692,0.9999999245,0.5022222219
M1_N8_depolarizing_iid_p_p0.80000,3,2,1,21,384,384,depolarizing,iid_p,0.8,0.8,1,0,TRUE,7,3.78E-08,0.9999999622,0.9999999245,0.9999999245,0.9999999622,0.4666666692,0.9999999622,0.5333333308,0.9999999245,0.5022222219
M1_N8_depolarizing_iid_p_p0.80000,1,0,1,8,256,256,depolarizing,iid_p,0.8,0.8,1,0,TRUE,8,1.41E-15,1,1,1,1,0.4666666667,1,0.5333333333,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,2,1,1,16,512,512,depolarizing,iid_p,0.8,0.8,1,0,TRUE,8,1,1.28E-15,1,1,1.41E-15,0.5333333333,1.28E-15,0.4666666667,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,3,2,1,24,768,768,depolarizing,iid_p,0.8,0.8,1,0,TRUE,8,1.41E-15,1,1,1,1,0.4666666667,1,0.5333333333,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,1,0,1,9,512,512,depolarizing,iid_p,0.8,0.8,1,0,TRUE,9,0,1,1,1,1,0.4666666667,1,0.5333333333,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,2,1,1,18,1024,1024,depolarizing,iid_p,0.8,0.8,1,0,TRUE,9,1,1.11E-16,1,1,0,0.5333333333,1.11E-16,0.4666666667,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,3,2,1,27,1536,1536,depolarizing,iid_p,0.8,0.8,1,0,TRUE,9,0,1,1,1,1,0.4666666667,1,0.5333333333,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,1,0,1,10,1024,1024,depolarizing,iid_p,0.8,0.8,1,0,TRUE,10,0,1,1,1,1,0.4666666667,1,0.5333333333,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,2,1,1,20,2048,2048,depolarizing,iid_p,0.8,0.8,1,0,TRUE,10,1,1.11E-16,1,1,0,0.5333333333,1.11E-16,0.4666666667,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.80000,3,2,1,30,3072,3072,depolarizing,iid_p,0.8,0.8,1,0,TRUE,10,0,1,1,1,1,0.4666666667,1,0.5333333333,1,0.5022222222
M1_N8_depolarizing_iid_p_p0.90000,1,0,1,0,1,1,depolarizing,iid_p,0.9,0.9,1,0,TRUE,0,0.4,0.6,0.52,0.2,1,0.4,0.6,0.6,0.52,0.52
M1_N8_depolarizing_iid_p_p0.90000,2,1,1,0,2,2,depolarizing,iid_p,0.9,0.9,1,0,TRUE,0,0.52,0.48,0.5008,0.04,0.4,0.52,0.48,0.48,0.5008,0.5008
M1_N8_depolarizing_iid_p_p0.90000,3,2,1,0,3,3,depolarizing,iid_p,0.9,0.9,1,0,TRUE,0,0.496,0.504,0.500032,0.008,0.52,0.496,0.504,0.504,0.500032,0.500032
M1_N8_depolarizing_iid_p_p0.90000,1,0,1,1,2,2,depolarizing,iid_p,0.9,0.9,1,0,TRUE,1,0.3076923077,0.6923076923,0.573964497,0.3846153846,1,0.4,0.6923076923,0.6,0.573964497,0.52
M1_N8_depolarizing_iid_p_p0.90000,2,1,1,2,4,4,depolarizing,iid_p,0.9,0.9,1,0,TRUE,1,0.5764705882,0.4235294118,0.5116955017,0.1529411765,0.3076923077,0.5384615385,0.4235294118,0.4615384615,0.5116955017,0.5029585799
M1_N8_depolarizing_iid_p_p0.90000,3,2,1,3,6,6,depolarizing,iid_p,0.9,0.9,1,0,TRUE,1,0.4694403575,0.5305596425,0.5018677835,0.06111928493,0.5764705882,0.4847058824,0.5305596425,0.5152941176,0.5018677835,0.5004678201
M1_N8_depolarizing_iid_p_p0.90000,1,0,1,2,4,4,depolarizing,iid_p,0.9,0.9,1,0,TRUE,2,0.1649484536,0.8350515464,0.7245190775,0.6701030928,1,0.4,0.8350515464,0.6,0.7245190775,0.52
M1_N8_depolarizing_iid_p_p0.90000,2,1,1,4,8,8,depolarizing,iid_p,0.9,0.9,1,0,TRUE,2,0.7462392315,0.2537607685,0.6212675183,0.4924784631,0.1649484536,0.5670103093,0.2537607685,0.4329896907,0.6212675183,0.5089807631
M1_N8_depolarizing_iid_p_p0.90000,3,2,1,6,12,12,depolarizing,iid_p,0.9,0.9,1,0,TRUE,2,0.31205518,0.68794482,0.5706465107,0.37588964,0.7462392315,0.4507521537,0.68794482,0.5492478463,0.5706465107,0.5048507007
M1_N8_depolarizing_iid_p_p0.90000,1,0,1,3,8,8,depolarizing,iid_p,0.9,0.9,1,0,TRUE,3,0.03755317588,0.9624468241,0.9277141303,0.9248936482,1,0.4,0.9624468241,0.6,0.9277141303,0.52
M1_N8_depolarizing_iid_p_p0.90000,2,1,1,6,16,16,depolarizing,iid_p,0.9,0.9,1,0,TRUE,3,0.9523081042,0.04769189576,0.9091652423,0.9046162085,0.03755317588,0.5924893648,0.04769189576,0.4075106352,0.9091652423,0.5171085652
M1_N8_depolarizing_iid_p_p0.90000,3,2,1,9,24,24,depolarizing,iid_p,0.9,0.9,1,0,TRUE,3,0.05083526106,0.9491647389,0.9034979254,0.8983294779,0.9523081042,0.4095383792,0.9491647389,0.5904616208,0.9034979254,0.5163666097
M1_N8_depolarizing_iid_p_p0.90000,1,0,1,4,16,16,depolarizing,iid_p,0.9,0.9,1,0,TRUE,4,0.001520124544,0.9984798755,0.9969643725,0.9969597509,1,0.4,0.9984798755,0.6,0.9969643725,0.52
M1_N8_depolarizing_iid_p_p0.90000,2,1,1,8,32,32,depolarizing,iid_p,0.9,0.9,1,0,TRUE,4,0.998448803,0.001551197031,0.9969024184,0.9968976059,0.001520124544,0.5996959751,0.001551197031,0.4003040249,0.9969024184,0.5198785749
M1_N8_depolarizing_iid_p_p0.90000,3,2,1,12,48,48,depolarizing,iid_p,0.9,0.9,1,0,TRUE,4,0.001551838663,0.9984481613,0.9969011391,0.9968963227,0.998448803,0.4003102394,0.9984481613,0.5996897606,0.9969011391,0.5198760967
M1_N8_depolarizing_iid_p_p0.90000,1,0,1,5,32,32,depolarizing,iid_p,0.9,0.9,1,0,TRUE,5,2.32E-06,0.9999976822,0.9999953644,0.9999953644,1,0.4,0.9999976822,0.6,0.9999953644,0.52
M1_N8_depolarizing_iid_p_p0.90000,2,1,1,10,64,64,depolarizing,iid_p,0.9,0.9,1,0,TRUE,5,0.999997682,2.32E-06,0.9999953641,0.9999953641,2.32E-06,0.5999995364,2.32E-06,0.4000004636,0.9999953641,0.5199998146
M1_N8_depolarizing_iid_p_p0.90000,3,2,1,15,96,96,depolarizing,iid_p,0.9,0.9,1,0,TRUE,5,2.32E-06,0.999997682,0.9999953641,0.9999953641,0.999997682,0.4000004636,0.999997682,0.5999995364,0.9999953641,0.5199998146
M1_N8_depolarizing_iid_p_p0.90000,1,0,1,6,64,64,depolarizing,iid_p,0.9,0.9,1,0,TRUE,6,5.37E-12,1,1,1,1,0.4,1,0.6,1,0.52
M1_N8_depolarizing_iid_p_p0.90000,2,1,1,12,128,128,depolarizing,iid_p,0.9,0.9,1,0,TRUE,6,1,5.37E-12,1,1,5.37E-12,0.6,5.37E-12,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.90000,3,2,1,18,192,192,depolarizing,iid_p,0.9,0.9,1,0,TRUE,6,5.37E-12,1,1,1,1,0.4,1,0.6,1,0.52
M1_N8_depolarizing_iid_p_p0.90000,1,0,1,7,128,128,depolarizing,iid_p,0.9,0.9,1,0,TRUE,7,0,1,1,1,1,0.4,1,0.6,1,0.52
M1_N8_depolarizing_iid_p_p0.90000,2,1,1,14,256,256,depolarizing,iid_p,0.9,0.9,1,0,TRUE,7,1,1.11E-16,1,1,0,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.90000,3,2,1,21,384,384,depolarizing,iid_p,0.9,0.9,1,0,TRUE,7,0,1,1,1,1,0.4,1,0.6,1,0.52
M1_N8_depolarizing_iid_p_p0.90000,1,0,1,8,256,256,depolarizing,iid_p,0.9,0.9,1,0,TRUE,8,0,1,1,1,1,0.4,1,0.6,1,0.52
M1_N8_depolarizing_iid_p_p0.90000,2,1,1,16,512,512,depolarizing,iid_p,0.9,0.9,1,0,TRUE,8,1,1.11E-16,1,1,0,0.6,1.11E-16,0.4,1,0.52
M1_N8_depolarizing_iid_p_p0.90000,3,2,1,24,768,768,depolarizing,iid_p,0.9,0.9,1,0,TRUE,8,0,1,1,1,1,0.4,1,0.6,1,0.52
M1_N8_depolarizing_iid_p_p0.90000,1,0,1,9,512,512,depolarizing,iid_p,0.9,0.9,1,0,TRUE,9,0,1,1,1,1,0.4,1,0.6,1,0.52
