noise_type,dimension,N,physical_error_rate,total_states_processed,output_states_count,max_stack_depth_used,theoretical_memory_bound,memory_efficiency,total_swap_operations,total_amplification_iterations,best_output_error,worst_output_error,average_output_error,memory_improvement_vs_batch,output_error_levels,convergence_achieved,noise_model_name,best_output_fidelity,average_output_fidelity,output_fidelities,fidelity_evolution_trace
depolarizing,2,32,0.8,0,1,5,6,5.0,31,0,0.16635883220815212,0.16635883220815212,0.16635883220815212,6.4,[5],True,Depolarizing_d2_delta0.800,0.8336411677918478,0.8336411677918478,[0.8336411677918478],"[(0, 0.6, 0), (1, 0.631578947368421, 1), (2, 0.6, 0), (2, 0.631578947368421, 1), (3, 0.6714801444043321, 2), (4, 0.6, 0), (4, 0.6714801444043321, 2), (5, 0.631578947368421, 1), (5, 0.6714801444043321, 2), (6, 0.6, 0), (6, 0.631578947368421, 1), (6, 0.6714801444043321, 2), (7, 0.7200140461180877, 3), (8, 0.6, 0), (8, 0.7200140461180877, 3), (9, 0.631578947368421, 1), (9, 0.7200140461180877, 3), (10, 0.6, 0), (10, 0.631578947368421, 1), (10, 0.7200140461180877, 3), (11, 0.6714801444043321, 2), (11, 0.7200140461180877, 3), (12, 0.6, 0), (12, 0.6714801444043321, 2), (12, 0.7200140461180877, 3), (13, 0.631578947368421, 1), (13, 0.6714801444043321, 2), (13, 0.7200140461180877, 3), (14, 0.6, 0), (14, 0.631578947368421, 1), (14, 0.6714801444043321, 2), (14, 0.7200140461180877, 3), (15, 0.7755665618510946, 4), (16, 0.6, 0), (16, 0.7755665618510946, 4), (17, 0.631578947368421, 1), (17, 0.7755665618510946, 4), (18, 0.6, 0), (18, 0.631578947368421, 1), (18, 0.7755665618510946, 4), (19, 0.6714801444043321, 2), (19, 0.7755665618510946, 4), (20, 0.6, 0), (20, 0.6714801444043321, 2), (20, 0.7755665618510946, 4), (21, 0.631578947368421, 1), (21, 0.6714801444043321, 2), (21, 0.7755665618510946, 4), (22, 0.6, 0), (22, 0.631578947368421, 1), (22, 0.6714801444043321, 2), (22, 0.7755665618510946, 4), (23, 0.7200140461180877, 3), (23, 0.7755665618510946, 4), (24, 0.6, 0), (24, 0.7200140461180877, 3), (24, 0.7755665618510946, 4), (25, 0.631578947368421, 1), (25, 0.7200140461180877, 3), (25, 0.7755665618510946, 4), (26, 0.6, 0), (26, 0.631578947368421, 1), (26, 0.7200140461180877, 3), (26, 0.7755665618510946, 4), (27, 0.6714801444043321, 2), (27, 0.7200140461180877, 3), (27, 0.7755665618510946, 4), (28, 0.6, 0), (28, 0.6714801444043321, 2), (28, 0.7200140461180877, 3), (28, 0.7755665618510946, 4), (29, 0.631578947368421, 1), (29, 0.6714801444043321, 2), (29, 0.7200140461180877, 3), (29, 0.7755665618510946, 4), (30, 0.6, 0), (30, 0.631578947368421, 1), (30, 0.6714801444043321, 2), (30, 0.7200140461180877, 3), (30, 0.7755665618510946, 4), (31, 0.8336411677918478, 5)]"
depolarizing,2,32,0.9,0,1,5,6,5.0,31,0,0.30310674969180035,0.30310674969180035,0.30310674969180035,6.4,[5],True,Depolarizing_d2_delta0.900,0.6968932503081997,0.6968932503081997,[0.6968932503081997],"[(0, 0.55, 0), (1, 0.5664451827242525, 1), (2, 0.55, 0), (2, 0.5664451827242525, 1), (3, 0.5880751125627737, 2), (4, 0.55, 0), (4, 0.5880751125627737, 2), (5, 0.5664451827242525, 1), (5, 0.5880751125627737, 2), (6, 0.55, 0), (6, 0.5664451827242525, 1), (6, 0.5880751125627737, 2), (7, 0.6162313068148274, 3), (8, 0.55, 0), (8, 0.6162313068148274, 3), (9, 0.5664451827242525, 1), (9, 0.6162313068148274, 3), (10, 0.55, 0), (10, 0.5664451827242525, 1), (10, 0.6162313068148274, 3), (11, 0.5880751125627737, 2), (11, 0.6162313068148274, 3), (12, 0.55, 0), (12, 0.5880751125627737, 2), (12, 0.6162313068148274, 3), (13, 0.5664451827242525, 1), (13, 0.5880751125627737, 2), (13, 0.6162313068148274, 3), (14, 0.55, 0), (14, 0.5664451827242525, 1), (14, 0.5880751125627737, 2), (14, 0.6162313068148274, 3), (15, 0.6522329110880862, 4), (16, 0.55, 0), (16, 0.6522329110880862, 4), (17, 0.5664451827242525, 1), (17, 0.6522329110880862, 4), (18, 0.55, 0), (18, 0.5664451827242525, 1), (18, 0.6522329110880862, 4), (19, 0.5880751125627737, 2), (19, 0.6522329110880862, 4), (20, 0.55, 0), (20, 0.5880751125627737, 2), (20, 0.6522329110880862, 4), (21, 0.5664451827242525, 1), (21, 0.5880751125627737, 2), (21, 0.6522329110880862, 4), (22, 0.55, 0), (22, 0.5664451827242525, 1), (22, 0.5880751125627737, 2), (22, 0.6522329110880862, 4), (23, 0.6162313068148274, 3), (23, 0.6522329110880862, 4), (24, 0.55, 0), (24, 0.6162313068148274, 3), (24, 0.6522329110880862, 4), (25, 0.5664451827242525, 1), (25, 0.6162313068148274, 3), (25, 0.6522329110880862, 4), (26, 0.55, 0), (26, 0.5664451827242525, 1), (26, 0.6162313068148274, 3), (26, 0.6522329110880862, 4), (27, 0.5880751125627737, 2), (27, 0.6162313068148274, 3), (27, 0.6522329110880862, 4), (28, 0.55, 0), (28, 0.5880751125627737, 2), (28, 0.6162313068148274, 3), (28, 0.6522329110880862, 4), (29, 0.5664451827242525, 1), (29, 0.5880751125627737, 2), (29, 0.6162313068148274, 3), (29, 0.6522329110880862, 4), (30, 0.55, 0), (30, 0.5664451827242525, 1), (30, 0.5880751125627737, 2), (30, 0.6162313068148274, 3), (30, 0.6522329110880862, 4), (31, 0.6968932503081997, 5)]"
depolarizing,2,32,0.95,0,1,5,6,5.0,31,0,0.39649723521764185,0.39649723521764185,0.39649723521764185,6.4,[5],True,Depolarizing_d2_delta0.950,0.6035027647823582,0.6035027647823582,[0.6035027647823582],"[(0, 0.525, 0), (1, 0.5333055786844296, 1), (2, 0.525, 0), (2, 0.5333055786844296, 1), (3, 0.5443418559568101, 2), (4, 0.525, 0), (4, 0.5443418559568101, 2), (5, 0.5333055786844296, 1), (5, 0.5443418559568101, 2), (6, 0.525, 0), (6, 0.5333055786844296, 1), (6, 0.5443418559568101, 2), (7, 0.5589678843884529, 3), (8, 0.525, 0), (8, 0.5589678843884529, 3), (9, 0.5333055786844296, 1), (9, 0.5589678843884529, 3), (10, 0.525, 0), (10, 0.5333055786844296, 1), (10, 0.5589678843884529, 3), (11, 0.5443418559568101, 2), (11, 0.5589678843884529, 3), (12, 0.525, 0), (12, 0.5443418559568101, 2), (12, 0.5589678843884529, 3), (13, 0.5333055786844296, 1), (13, 0.5443418559568101, 2), (13, 0.5589678843884529, 3), (14, 0.525, 0), (14, 0.5333055786844296, 1), (14, 0.5443418559568101, 2), (14, 0.5589678843884529, 3), (15, 0.5782610057704715, 4), (16, 0.525, 0), (16, 0.5782610057704715, 4), (17, 0.5333055786844296, 1), (17, 0.5782610057704715, 4), (18, 0.525, 0), (18, 0.5333055786844296, 1), (18, 0.5782610057704715, 4), (19, 0.5443418559568101, 2), (19, 0.5782610057704715, 4), (20, 0.525, 0), (20, 0.5443418559568101, 2), (20, 0.5782610057704715, 4), (21, 0.5333055786844296, 1), (21, 0.5443418559568101, 2), (21, 0.5782610057704715, 4), (22, 0.525, 0), (22, 0.5333055786844296, 1), (22, 0.5443418559568101, 2), (22, 0.5782610057704715, 4), (23, 0.5589678843884529, 3), (23, 0.5782610057704715, 4), (24, 0.525, 0), (24, 0.5589678843884529, 3), (24, 0.5782610057704715, 4), (25, 0.5333055786844296, 1), (25, 0.5589678843884529, 3), (25, 0.5782610057704715, 4), (26, 0.525, 0), (26, 0.5333055786844296, 1), (26, 0.5589678843884529, 3), (26, 0.5782610057704715, 4), (27, 0.5443418559568101, 2), (27, 0.5589678843884529, 3), (27, 0.5782610057704715, 4), (28, 0.525, 0), (28, 0.5443418559568101, 2), (28, 0.5589678843884529, 3), (28, 0.5782610057704715, 4), (29, 0.5333055786844296, 1), (29, 0.5443418559568101, 2), (29, 0.5589678843884529, 3), (29, 0.5782610057704715, 4), (30, 0.525, 0), (30, 0.5333055786844296, 1), (30, 0.5443418559568101, 2), (30, 0.5589678843884529, 3), (30, 0.5782610057704715, 4), (31, 0.6035027647823582, 5)]"
depolarizing,2,32,0.99,0,1,5,6,5.0,31,0,0.4789451587660398,0.4789451587660398,0.4789451587660398,6.4,[5],True,Depolarizing_d2_delta0.990,0.5210548412339602,0.5210548412339602,[0.5210548412339602],"[(0, 0.505, 0), (1, 0.5066664444518516, 1), (2, 0.505, 0), (2, 0.5066664444518516, 1), (3, 0.5088880659373767, 2), (4, 0.505, 0), (4, 0.5088880659373767, 2), (5, 0.5066664444518516, 1), (5, 0.5088880659373767, 2), (6, 0.505, 0), (6, 0.5066664444518516, 1), (6, 0.5088880659373767, 2), (7, 0.511849506471238, 3), (8, 0.505, 0), (8, 0.511849506471238, 3), (9, 0.5066664444518516, 1), (9, 0.511849506471238, 3), (10, 0.505, 0), (10, 0.5066664444518516, 1), (10, 0.511849506471238, 3), (11, 0.5088880659373767, 2), (11, 0.511849506471238, 3), (12, 0.505, 0), (12, 0.5088880659373767, 2), (12, 0.511849506471238, 3), (13, 0.5066664444518516, 1), (13, 0.5088880659373767, 2), (13, 0.511849506471238, 3), (14, 0.505, 0), (14, 0.5066664444518516, 1), (14, 0.5088880659373767, 2), (14, 0.511849506471238, 3), (15, 0.5157963846508999, 4), (16, 0.505, 0), (16, 0.5157963846508999, 4), (17, 0.5066664444518516, 1), (17, 0.5157963846508999, 4), (18, 0.505, 0), (18, 0.5066664444518516, 1), (18, 0.5157963846508999, 4), (19, 0.5088880659373767, 2), (19, 0.5157963846508999, 4), (20, 0.505, 0), (20, 0.5088880659373767, 2), (20, 0.5157963846508999, 4), (21, 0.5066664444518516, 1), (21, 0.5088880659373767, 2), (21, 0.5157963846508999, 4), (22, 0.505, 0), (22, 0.5066664444518516, 1), (22, 0.5088880659373767, 2), (22, 0.5157963846508999, 4), (23, 0.511849506471238, 3), (23, 0.5157963846508999, 4), (24, 0.505, 0), (24, 0.511849506471238, 3), (24, 0.5157963846508999, 4), (25, 0.5066664444518516, 1), (25, 0.511849506471238, 3), (25, 0.5157963846508999, 4), (26, 0.505, 0), (26, 0.5066664444518516, 1), (26, 0.511849506471238, 3), (26, 0.5157963846508999, 4), (27, 0.5088880659373767, 2), (27, 0.511849506471238, 3), (27, 0.5157963846508999, 4), (28, 0.505, 0), (28, 0.5088880659373767, 2), (28, 0.511849506471238, 3), (28, 0.5157963846508999, 4), (29, 0.5066664444518516, 1), (29, 0.5088880659373767, 2), (29, 0.511849506471238, 3), (29, 0.5157963846508999, 4), (30, 0.505, 0), (30, 0.5066664444518516, 1), (30, 0.5088880659373767, 2), (30, 0.511849506471238, 3), (30, 0.5157963846508999, 4), (31, 0.5210548412339602, 5)]"
depolarizing,2,64,0.01,0,1,6,7,6.0,63,0,7.968585996892541e-05,7.968585996892541e-05,7.968585996892541e-05,10.666666666666666,[6],True,Depolarizing_d2_delta0.010,0.999920314140031,0.999920314140031,[0.999920314140031],"[(0, 0.995, 0), (3, 0.9987310849393893, 2), (6, 0.995, 0), (6, 0.9974749378156327, 1), (6, 0.9987310849393893, 2), (9, 0.9974749378156327, 1), (9, 0.9993639313039943, 3), (12, 0.995, 0), (12, 0.9987310849393893, 2), (12, 0.9993639313039943, 3), (15, 0.9996815609400216, 4), (18, 0.995, 0), (18, 0.9974749378156327, 1), (18, 0.9996815609400216, 4), (21, 0.9974749378156327, 1), (21, 0.9987310849393893, 2), (21, 0.9996815609400216, 4), (24, 0.995, 0), (24, 0.9993639313039943, 3), (24, 0.9996815609400216, 4), (27, 0.9987310849393893, 2), (27, 0.9993639313039943, 3), (27, 0.9996815609400216, 4), (30, 0.995, 0), (30, 0.9974749378156327, 1), (30, 0.9987310849393893, 2), (30, 0.9993639313039943, 3), (30, 0.9996815609400216, 4), (33, 0.9974749378156327, 1), (33, 0.9998406790504356, 5), (36, 0.995, 0), (36, 0.9987310849393893, 2), (36, 0.9998406790504356, 5), (39, 0.9993639313039943, 3), (39, 0.9998406790504356, 5), (42, 0.995, 0), (42, 0.9974749378156327, 1), (42, 0.9993639313039943, 3), (42, 0.9998406790504356, 5), (45, 0.9974749378156327, 1), (45, 0.9987310849393893, 2), (45, 0.9993639313039943, 3), (45, 0.9998406790504356, 5), (48, 0.995, 0), (48, 0.9996815609400216, 4), (48, 0.9998406790504356, 5), (51, 0.9987310849393893, 2), (51, 0.9996815609400216, 4), (51, 0.9998406790504356, 5), (54, 0.995, 0), (54, 0.9974749378156327, 1), (54, 0.9987310849393893, 2), (54, 0.9996815609400216, 4), (54, 0.9998406790504356, 5), (57, 0.9974749378156327, 1), (57, 0.9993639313039943, 3), (57, 0.9996815609400216, 4), (57, 0.9998406790504356, 5), (60, 0.995, 0), (60, 0.9987310849393893, 2), (60, 0.9993639313039943, 3), (60, 0.9996815609400216, 4), (60, 0.9998406790504356, 5), (63, 0.999920314140031, 6)]"
depolarizing,2,64,0.1,0,1,6,7,6.0,63,0,0.0009609460178189866,0.0009609460178189866,0.0009609460178189866,10.666666666666666,[6],True,Depolarizing_d2_delta0.100,0.999039053982181,0.999039053982181,[0.999039053982181],"[(0, 0.95, 0), (3, 0.9854508098810264, 2), (6, 0.95, 0), (6, 0.9724409448818898, 1), (6, 0.9854508098810264, 2), (9, 0.9724409448818898, 1), (9, 0.9925122091894505, 3), (12, 0.95, 0), (12, 0.9854508098810264, 2), (12, 0.9925122091894505, 3), (15, 0.9961998292698573, 4), (18, 0.95, 0), (18, 0.9724409448818898, 1), (18, 0.9961998292698573, 4), (21, 0.9724409448818898, 1), (21, 0.9854508098810264, 2), (21, 0.9961998292698573, 4), (24, 0.95, 0), (24, 0.9925122091894505, 3), (24, 0.9961998292698573, 4), (27, 0.9854508098810264, 2), (27, 0.9925122091894505, 3), (27, 0.9961998292698573, 4), (30, 0.95, 0), (30, 0.9724409448818898, 1), (30, 0.9854508098810264, 2), (30, 0.9925122091894505, 3), (30, 0.9961998292698573, 4), (33, 0.9724409448818898, 1), (33, 0.9980854460027218, 5), (36, 0.95, 0), (36, 0.9854508098810264, 2), (36, 0.9980854460027218, 5), (39, 0.9925122091894505, 3), (39, 0.9980854460027218, 5), (42, 0.95, 0), (42, 0.9724409448818898, 1), (42, 0.9925122091894505, 3), (42, 0.9980854460027218, 5), (45, 0.9724409448818898, 1), (45, 0.9854508098810264, 2), (45, 0.9925122091894505, 3), (45, 0.9980854460027218, 5), (48, 0.95, 0), (48, 0.9961998292698573, 4), (48, 0.9980854460027218, 5), (51, 0.9854508098810264, 2), (51, 0.9961998292698573, 4), (51, 0.9980854460027218, 5), (54, 0.95, 0), (54, 0.9724409448818898, 1), (54, 0.9854508098810264, 2), (54, 0.9961998292698573, 4), (54, 0.9980854460027218, 5), (57, 0.9724409448818898, 1), (57, 0.9925122091894505, 3), (57, 0.9961998292698573, 4), (57, 0.9980854460027218, 5), (60, 0.95, 0), (60, 0.9854508098810264, 2), (60, 0.9925122091894505, 3), (60, 0.9961998292698573, 4), (60, 0.9980854460027218, 5), (63, 0.999039053982181, 6)]"
depolarizing,2,64,0.5,0,1,6,7,6.0,63,0,0.015082393932659255,0.015082393932659255,0.015082393932659255,10.666666666666666,[6],True,Depolarizing_d2_delta0.500,0.9849176060673408,0.9849176060673408,[0.9849176060673408],"[(0, 0.75, 0), (3, 0.8642732049036778, 2), (6, 0.75, 0), (6, 0.8076923076923077, 1), (6, 0.8642732049036778, 2), (9, 0.8076923076923077, 1), (9, 0.9126829971707267, 3), (12, 0.75, 0), (12, 0.8642732049036778, 2), (12, 0.9126829971707267, 3), (15, 0.9484187149576855, 4), (18, 0.75, 0), (18, 0.8076923076923077, 1), (18, 0.9484187149576855, 4), (21, 0.8076923076923077, 1), (21, 0.8642732049036778, 2), (21, 0.9484187149576855, 4), (24, 0.75, 0), (24, 0.9126829971707267, 3), (24, 0.9484187149576855, 4), (27, 0.8642732049036778, 2), (27, 0.9126829971707267, 3), (27, 0.9484187149576855, 4), (30, 0.75, 0), (30, 0.8076923076923077, 1), (30, 0.8642732049036778, 2), (30, 0.9126829971707267, 3), (30, 0.9484187149576855, 4), (33, 0.8076923076923077, 1), (33, 0.9714840226762151, 5), (36, 0.75, 0), (36, 0.8642732049036778, 2), (36, 0.9714840226762151, 5), (39, 0.9126829971707267, 3), (39, 0.9714840226762151, 5), (42, 0.75, 0), (42, 0.8076923076923077, 1), (42, 0.9126829971707267, 3), (42, 0.9714840226762151, 5), (45, 0.8076923076923077, 1), (45, 0.8642732049036778, 2), (45, 0.9126829971707267, 3), (45, 0.9714840226762151, 5), (48, 0.75, 0), (48, 0.9484187149576855, 4), (48, 0.9714840226762151, 5), (51, 0.8642732049036778, 2), (51, 0.9484187149576855, 4), (51, 0.9714840226762151, 5), (54, 0.75, 0), (54, 0.8076923076923077, 1), (54, 0.8642732049036778, 2), (54, 0.9484187149576855, 4), (54, 0.9714840226762151, 5), (57, 0.8076923076923077, 1), (57, 0.9126829971707267, 3), (57, 0.9484187149576855, 4), (57, 0.9714840226762151, 5), (60, 0.75, 0), (60, 0.8642732049036778, 2), (60, 0.9126829971707267, 3), (60, 0.9484187149576855, 4), (60, 0.9714840226762151, 5), (63, 0.9849176060673408, 6)]"
depolarizing,2,64,0.7,0,1,6,7,6.0,63,0,0.053423673646459835,0.053423673646459835,0.053423673646459835,10.666666666666666,[6],True,Depolarizing_d2_delta0.700,0.9465763263535402,0.9465763263535402,[0.9465763263535402],"[(0, 0.65, 0), (3, 0.7465073144464056, 2), (6, 0.65, 0), (6, 0.6941747572815534, 1), (6, 0.7465073144464056, 2), (9, 0.6941747572815534, 1), (9, 0.804042545204847, 3), (12, 0.65, 0), (12, 0.7465073144464056, 2), (12, 0.804042545204847, 3), (15, 0.8609062610568196, 4), (18, 0.65, 0), (18, 0.6941747572815534, 1), (18, 0.8609062610568196, 4), (21, 0.6941747572815534, 1), (21, 0.7465073144464056, 2), (21, 0.8609062610568196, 4), (24, 0.65, 0), (24, 0.804042545204847, 3), (24, 0.8609062610568196, 4), (27, 0.7465073144464056, 2), (27, 0.804042545204847, 3), (27, 0.8609062610568196, 4), (30, 0.65, 0), (30, 0.6941747572815534, 1), (30, 0.7465073144464056, 2), (30, 0.804042545204847, 3), (30, 0.8609062610568196, 4), (33, 0.6941747572815534, 1), (33, 0.9100027220074431, 5), (36, 0.65, 0), (36, 0.7465073144464056, 2), (36, 0.9100027220074431, 5), (39, 0.804042545204847, 3), (39, 0.9100027220074431, 5), (42, 0.65, 0), (42, 0.6941747572815534, 1), (42, 0.804042545204847, 3), (42, 0.9100027220074431, 5), (45, 0.6941747572815534, 1), (45, 0.7465073144464056, 2), (45, 0.804042545204847, 3), (45, 0.9100027220074431, 5), (48, 0.65, 0), (48, 0.8609062610568196, 4), (48, 0.9100027220074431, 5), (51, 0.7465073144464056, 2), (51, 0.8609062610568196, 4), (51, 0.9100027220074431, 5), (54, 0.65, 0), (54, 0.6941747572815534, 1), (54, 0.7465073144464056, 2), (54, 0.8609062610568196, 4), (54, 0.9100027220074431, 5), (57, 0.6941747572815534, 1), (57, 0.804042545204847, 3), (57, 0.8609062610568196, 4), (57, 0.9100027220074431, 5), (60, 0.65, 0), (60, 0.7465073144464056, 2), (60, 0.804042545204847, 3), (60, 0.8609062610568196, 4), (60, 0.9100027220074431, 5), (63, 0.9465763263535402, 6)]"
depolarizing,2,64,0.8,0,1,6,7,6.0,63,0,0.11263810068147184,0.11263810068147184,0.11263810068147184,10.666666666666666,[6],True,Depolarizing_d2_delta0.800,0.8873618993185282,0.8873618993185282,[0.8873618993185282],"[(0, 0.6, 0), (3, 0.6714801444043321, 2), (6, 0.6, 0), (6, 0.631578947368421, 1), (6, 0.6714801444043321, 2), (9, 0.631578947368421, 1), (9, 0.7200140461180877, 3), (12, 0.6, 0), (12, 0.6714801444043321, 2), (12, 0.7200140461180877, 3), (15, 0.7755665618510946, 4), (18, 0.6, 0), (18, 0.631578947368421, 1), (18, 0.7755665618510946, 4), (21, 0.631578947368421, 1), (21, 0.6714801444043321, 2), (21, 0.7755665618510946, 4), (24, 0.6, 0), (24, 0.7200140461180877, 3), (24, 0.7755665618510946, 4), (27, 0.6714801444043321, 2), (27, 0.7200140461180877, 3), (27, 0.7755665618510946, 4), (30, 0.6, 0), (30, 0.631578947368421, 1), (30, 0.6714801444043321, 2), (30, 0.7200140461180877, 3), (30, 0.7755665618510946, 4), (33, 0.631578947368421, 1), (33, 0.8336411677918478, 5), (36, 0.6, 0), (36, 0.6714801444043321, 2), (36, 0.8336411677918478, 5), (39, 0.7200140461180877, 3), (39, 0.8336411677918478, 5), (42, 0.6, 0), (42, 0.631578947368421, 1), (42, 0.7200140461180877, 3), (42, 0.8336411677918478, 5), (45, 0.631578947368421, 1), (45, 0.6714801444043321, 2), (45, 0.7200140461180877, 3), (45, 0.8336411677918478, 5), (48, 0.6, 0), (48, 0.7755665618510946, 4), (48, 0.8336411677918478, 5), (51, 0.6714801444043321, 2), (51, 0.7755665618510946, 4), (51, 0.8336411677918478, 5), (54, 0.6, 0), (54, 0.631578947368421, 1), (54, 0.6714801444043321, 2), (54, 0.7755665618510946, 4), (54, 0.8336411677918478, 5), (57, 0.631578947368421, 1), (57, 0.7200140461180877, 3), (57, 0.7755665618510946, 4), (57, 0.8336411677918478, 5), (60, 0.6, 0), (60, 0.6714801444043321, 2), (60, 0.7200140461180877, 3), (60, 0.7755665618510946, 4), (60, 0.8336411677918478, 5), (63, 0.8873618993185282, 6)]"
depolarizing,2,64,0.9,0,1,6,7,6.0,63,0,0.2503784231771741,0.2503784231771741,0.2503784231771741,10.666666666666666,[6],True,Depolarizing_d2_delta0.900,0.7496215768228258,0.7496215768228258,[0.7496215768228258],"[(0, 0.55, 0), (3, 0.5880751125627737, 2), (6, 0.55, 0), (6, 0.5664451827242525, 1), (6, 0.5880751125627737, 2), (9, 0.5664451827242525, 1), (9, 0.6162313068148274, 3), (12, 0.55, 0), (12, 0.5880751125627737, 2), (12, 0.6162313068148274, 3), (15, 0.6522329110880862, 4), (18, 0.55, 0), (18, 0.5664451827242525, 1), (18, 0.6522329110880862, 4), (21, 0.5664451827242525, 1), (21, 0.5880751125627737, 2), (21, 0.6522329110880862, 4), (24, 0.55, 0), (24, 0.6162313068148274, 3), (24, 0.6522329110880862, 4), (27, 0.5880751125627737, 2), (27, 0.6162313068148274, 3), (27, 0.6522329110880862, 4), (30, 0.55, 0), (30, 0.5664451827242525, 1), (30, 0.5880751125627737, 2), (30, 0.6162313068148274, 3), (30, 0.6522329110880862, 4), (33, 0.5664451827242525, 1), (33, 0.6968932503081997, 5), (36, 0.55, 0), (36, 0.5880751125627737, 2), (36, 0.6968932503081997, 5), (39, 0.6162313068148274, 3), (39, 0.6968932503081997, 5), (42, 0.55, 0), (42, 0.5664451827242525, 1), (42, 0.6162313068148274, 3), (42, 0.6968932503081997, 5), (45, 0.5664451827242525, 1), (45, 0.5880751125627737, 2), (45, 0.6162313068148274, 3), (45, 0.6968932503081997, 5), (48, 0.55, 0), (48, 0.6522329110880862, 4), (48, 0.6968932503081997, 5), (51, 0.5880751125627737, 2), (51, 0.6522329110880862, 4), (51, 0.6968932503081997, 5), (54, 0.55, 0), (54, 0.5664451827242525, 1), (54, 0.5880751125627737, 2), (54, 0.6522329110880862, 4), (54, 0.6968932503081997, 5), (57, 0.5664451827242525, 1), (57, 0.6162313068148274, 3), (57, 0.6522329110880862, 4), (57, 0.6968932503081997, 5), (60, 0.55, 0), (60, 0.5880751125627737, 2), (60, 0.6162313068148274, 3), (60, 0.6522329110880862, 4), (60, 0.6968932503081997, 5), (63, 0.7496215768228258, 6)]"
depolarizing,2,64,0.95,0,1,6,7,6.0,63,0,0.3639397657751765,0.3639397657751765,0.3639397657751765,10.666666666666666,[6],True,Depolarizing_d2_delta0.950,0.6360602342248236,0.6360602342248236,[0.6360602342248236],"[(0, 0.525, 0), (3, 0.5443418559568101, 2), (6, 0.525, 0), (6, 0.5333055786844296, 1), (6, 0.5443418559568101, 2), (9, 0.5333055786844296, 1), (9, 0.5589678843884529, 3), (12, 0.525, 0), (12, 0.5443418559568101, 2), (12, 0.5589678843884529, 3), (15, 0.5782610057704715, 4), (18, 0.525, 0), (18, 0.5333055786844296, 1), (18, 0.5782610057704715, 4), (21, 0.5333055786844296, 1), (21, 0.5443418559568101, 2), (21, 0.5782610057704715, 4), (24, 0.525, 0), (24, 0.5589678843884529, 3), (24, 0.5782610057704715, 4), (27, 0.5443418559568101, 2), (27, 0.5589678843884529, 3), (27, 0.5782610057704715, 4), (30, 0.525, 0), (30, 0.5333055786844296, 1), (30, 0.5443418559568101, 2), (30, 0.5589678843884529, 3), (30, 0.5782610057704715, 4), (33, 0.5333055786844296, 1), (33, 0.6035027647823582, 5), (36, 0.525, 0), (36, 0.5443418559568101, 2), (36, 0.6035027647823582, 5), (39, 0.5589678843884529, 3), (39, 0.6035027647823582, 5), (42, 0.525, 0), (42, 0.5333055786844296, 1), (42, 0.5589678843884529, 3), (42, 0.6035027647823582, 5), (45, 0.5333055786844296, 1), (45, 0.5443418559568101, 2), (45, 0.5589678843884529, 3), (45, 0.6035027647823582, 5), (48, 0.525, 0), (48, 0.5782610057704715, 4), (48, 0.6035027647823582, 5), (51, 0.5443418559568101, 2), (51, 0.5782610057704715, 4), (51, 0.6035027647823582, 5), (54, 0.525, 0), (54, 0.5333055786844296, 1), (54, 0.5443418559568101, 2), (54, 0.5782610057704715, 4), (54, 0.6035027647823582, 5), (57, 0.5333055786844296, 1), (57, 0.5589678843884529, 3), (57, 0.5782610057704715, 4), (57, 0.6035027647823582, 5), (60, 0.525, 0), (60, 0.5443418559568101, 2), (60, 0.5589678843884529, 3), (60, 0.5782610057704715, 4), (60, 0.6035027647823582, 5), (63, 0.6360602342248236, 6)]"
